,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2023-01-01,0.0,0.0,0.0,0.0,0.0,5.672729884313872e-08,2.730645457703295e-08,8.274726250163136e-06,0.0016718917426638176,0.009135074754888305,0.05031494564783654,0.13913461227493132,0.2680162119988236,0.2301917684259421,0.43620000000004494
2023-01-02,0.0,0.0,0.0,0.0,0.0,5.6727298843146844e-08,0.0002618523180980452,0.0007377583077737546,0.002512530608368768,0.02144396582189773,0.07897989839326561,0.19249163267613525,0.26014726384280945,0.18005314806443554,0.8113000000000834
2023-01-03,0.0,0.0,0.0,0.0,0.0,5.672729884313872e-08,2.730645457703295e-08,0.0,0.0079932571057325,0.007858675351153203,0.03822128263804233,0.12666729915409483,0.21601417611732396,0.12542999037711905,0.47250000000004855
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0004433250993516077,0.00036203052628269906,0.003825902076446908,0.012304727168106313,0.05492514985912294,0.11836188473441624,0.17051366587872793,0.09982575888025472,0.338964797040212
2023-01-05,0.0,0.0,0.0,0.0,0.00019519999515034094,0.00024494199569789787,0.0011797828086630695,0.001960616786168505,0.010622210500658919,0.023830772102645295,0.07384686888055163,0.1768724205903837,0.2504306981195374,0.09657485426291679,0.39424236152234404
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005115651648554459,0.0050628832302373646,0.03132981769260068,0.0776795794056517,0.142859501934946,0.06618729104914134,0.3009239852009169
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.000861785765817591,0.002149930510719188,0.0058400548809297,0.011776914384849145,0.051381762864299914,0.10610678497197555,0.1403128400403884,0.14804880859199293,0.3636000000000374
2023-01-08,0.0,0.0,0.0,0.0,0.0,5.672729884313059e-08,2.7306454577029035e-08,0.0,0.0053194823833880404,0.00439064759176592,0.017392686693646197,0.025640620962943055,0.06978532330722784,0.02770218101687185,0.3636000000000374
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,9.774860567195477e-05,0.0002498030010363465,0.006027907152561704,0.012609703499862032,0.05817559241415096,0.13377540993657375,0.15583001760211007,0.07452849176342977,0.4335887822411078
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.00010908716573423562,0.00016446871167808896,0.0013481220659313314,0.005168489987204335,0.0300112689330058,0.07756358380607467,0.11837951787981349,0.08105567178004217,0.27367756448215436
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.00010908716573423562,0.00016446871167808896,0.0013852137024932868,0.005168489987204335,0.0300112689330058,0.07756358380607467,0.11837951787981349,0.08105567178004217,0.27367756448215436
2023-01-12,0.0,0.0,0.0,0.0,0.0,9.515110041249486e-05,0.0009911229048623698,0.001172265748838836,0.003013872597598723,0.008217399010023175,0.034066961294093014,0.10318348801020909,0.1867480629142237,0.11297724970604861,0.32251276744198226
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002104204332404451,0.0011738593981325907,0.011650561989533115,0.055006349580166675,0.13181834969368977,0.08347269160721286,0.32251276744198226
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.00033975858478173693,0.0002974437467836837,0.0010982922905733797,0.008195533078460514,0.039843639586368516,0.10309300839607485,0.15381327787490642,0.09758221318763474,0.3878000000000399
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00523021536530824,0.00026229170720310885,0.004325488402896774,0.054494612729228877,0.15404379720732117,0.07412804167085904,0.3878000000000399
2023-01-16,0.0,0.0,0.0,0.0,0.0,3.6674749012833405e-06,0.00036635309957861253,0.0004894137669071524,0.0030011607361015383,0.004876764468368054,0.02632630486671268,0.09070315032890042,0.14108303410791984,0.05997799225623836,0.3013591881607397
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0003732076493732886,0.00137390893589094,0.001881263181960093,0.008160028921988655,0.014251873829686769,0.03793165038910392,0.10955934642104134,0.1972376692707385,0.1076950864458403,0.2547000000000262
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024581015052382344,0.0029868426848446107,0.011794030720424913,0.04268791419057226,0.12865799348138124,0.06954083989386559,0.21840000000002247
2023-01-19,0.0,0.0,0.0,0.0,0.0,1.400517649654239e-05,0.0007149000752392945,0.0006173705221996624,0.0024885213004156082,0.007996764969152557,0.03242863370106542,0.09739620446789099,0.1629536393349408,0.10547125808879203,0.2668000000000274
