,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235725373811252e-05,0.002167047024924079,0.02524179252055145,0.13102935187681386,0.3343391055799467,0.490072838193292,0.6300127592863017,0.7364012710378347,0.7129735998881157,0.7028287290335702,0.7416525036925277
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.6072960237351114e-05,0.00011317568705061905,0.0012980581914236841,0.01692659754379638,0.056316655708441916,0.1874476048024107,0.38950935751701704,0.5625886183255944,0.7087902257916294,0.7208232719378954,0.7640650242945033,0.8172604202252064
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075881326844617e-05,0.002216063136001866,0.021214792308563768,0.051017050190544214,0.13492451603589886,0.26323412833868376,0.37940424520027133,0.4750795863213594,0.47172309997775674,0.5649255191685402,0.7831288893974624
2023-01-04,0.0,0.0,0.0,0.0008919311602620237,0.00012253168847403548,0.0,0.0,1.1190309846364486e-07,0.0010862812848613545,0.01190569794789127,0.03575522632793956,0.10709812799331148,0.23520306684028633,0.3851546415561902,0.5151703755674542,0.4613072850168821,0.47912074214374706,0.49207325081610104
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.00038135747697723996,0.002254969379629002,0.007164465185698791,0.015196658996339445,0.03971591900312938,0.08228337290144781,0.14725442962135676,0.26061333892751537,0.3873290078641053,0.4574076093109087,0.46507518501786105,0.5154812706065429,0.6432867943619266
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001347764665331414,0.0015695900057267418,0.007084820648966338,0.024536040902325296,0.07205297236283585,0.18093118266782598,0.2834147531024461,0.430551842500778,0.4205223287481232,0.43197294457684005,0.6042308579076108
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0001689397510956629,0.0015504392598583387,0.004227077466843337,0.01671598429278756,0.03798416184813917,0.10248407247245984,0.24188426323631332,0.40639376623756585,0.5629768238536327,0.6850262208019979,0.7371443499342454,0.7733323459241567
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079322613046197e-05,0.00038705465546720244,0.012170317659974528,0.03239254663911822,0.09059005756672417,0.19684350748275686,0.32417190690095016,0.42876377682282385,0.39947140772404527,0.46284754710436576,0.6703846614109739
2023-01-09,0.0,0.0,0.0,0.0,0.0,1.316158441588388e-06,0.0003248748080341401,0.0003590031428301955,0.0020153414813280208,0.01320264108453507,0.038177916963541676,0.11534290608717793,0.2455086991870018,0.430522642174007,0.6640425846617637,0.7505376156852767,0.8446175094536404,0.8670104773892502
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079322613046197e-05,0.0008295386085011683,0.008469748183218996,0.02216668574160548,0.07033034828305389,0.18530646890677177,0.30320713562934254,0.4030646709316513,0.40997621515786203,0.45083189231175674,0.5498501781840608
