,0,1,2,3,4,5,6,7,8,9,10,11,12
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457319206121302,0.022515593147668045,0.11888253971072617,0.28918474508024283,0.4264337404031178
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010883176926450736,0.006540403306626724,0.024616615216644384,0.08068482053282934,0.22407036646459347,0.4050252284212965
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005848536124784977,0.00710818429335269,0.02295813095512914,0.08434513435493296,0.17969908626297892,0.32792770792944725
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037105828810846933,0.002305259346865255,0.017662684281756706,0.05882239407339108,0.1657902459447146,0.37352433920638656
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01149040810891473,0.0318560044539995,0.06359224600354707,0.12816142252805038,0.192499697295156,0.2527534805790413
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008112787152660115,0.007311629554082237,0.034117215642887874,0.10575156460215125,0.22086543331385344
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0031171806790646073,0.006122877900273549,0.01020155918083113,0.03173824025234275,0.05421660398807215,0.1075149278533359,0.15615990091715187
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006522895674901299,0.003178422763558004,0.0032952370351380304,0.03839323627761166,0.12945831335208566,0.2881170178204556
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0014966605211075607,0.000451821882309744,0.00044551167490254623,0.007886891962539692,0.05054777222563871,0.14316202931236677,0.24314729117898523
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014680463690047011,0.0071229844450436935,0.027124768597243408,0.11005794590564075,0.25619773529282136
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014680463690047011,0.0071229844450436935,0.027124768597243408,0.11005794590564075,0.25619773529282136
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.003865738891489946,0.012843390344474213,0.01283366346689128,0.014367803011256503,0.034831409485402295,0.09841889287938545,0.2525436834022484
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019330778093779385,0.0016409465743788287,0.025084575531541746,0.09700669568767406,0.26523875121380946
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4589711865891797e-05,0.004829235935863814,0.0024716223569021187,0.01093309733440453,0.036655506845579056,0.10533720425752396,0.2513363865005903
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008874927457048868,0.006362733084067313,0.029275065735410697,0.07614261710936546,0.21401571465740282
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662902605794237,0.0006116564686407975,0.006785873158403657,0.03586903374180615,0.10302447226251478,0.24488642383121126
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3378905874278005e-05,0.003006734746383934,0.001614934546347095,0.014863147928901085,0.04957806090149736,0.10951756074712632,0.1844583001500763
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3378905874278005e-05,0.003006734746383934,0.000493843082805745,0.0034143210690388438,0.008293074013137926,0.04494033243506999,0.1714163426993987
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005276961250428486,0.005800243266640569,0.00947439968524002,0.030734590887741452,0.09716867606352306,0.22627044189167073
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031980480179745184,0.0006493195149802503,0.0027257034400448425,0.011173019786732161,0.054001899136125804,0.1753162352673443
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002571607366178993,0.00250401741250519,0.006516909306280965,0.0241957996416673,0.0636182743738937,0.20937141641283175
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0006879202733157837,0.0014695271077577773,0.011166132702939216,0.017553107002249702,0.02802528277897377,0.014614856458371416,0.0454905855091315,0.15912449671087256
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029388528629621987,0.0012361649768370963,0.004895546520930131,0.0073080398892929836,0.046359897998628906,0.1827542542922152
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173081205780191,0.005641664371586013,0.014107829006976358,0.02117401449495259,0.04892531183015258,0.12348158622801217
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023064026569464513,0.001003157994110466,0.026114071352565747,0.1158443766898081
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017981010570406574,0.004547473178239499,0.01338618946668793,0.045852218517199964,0.11759884726444776
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015547310072388546,0.006901481001342542,0.04467937008734613,0.15152059857601707
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002467424594604859,0.0,0.0025831616419001303,0.011104581112729035,0.034277826029373556,0.11515467405196597
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.00033596132786702624,0.010072179057891699,0.014854074135274377,0.021276559304690405,0.03333166758011009,0.0660171241023062,0.16163541674824713
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020132098354088126,0.0001385368866912099,3.4837771687572484e-05,0.001929260434654854,0.01749860862488802,0.13740824670873272
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.4589711865891797e-05,0.008281322830745117,0.003702591269442609,0.013677246491966433,0.016116946430689744,0.032136096516662084,0.10569957169305218
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060297635093926e-06,0.0008001703367503517,0.01743368551177693,0.07127211532529834
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001858935997483248,0.002348942343787766,0.005940300695713955,0.009704782816395498,0.025181372219407486,0.09369424605380831
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001302481899564221,0.0012662524633687004,0.0036554435410512147,0.030212936449291256,0.09363681031334925
2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008691521638665465,0.0007215492133011614,0.006584243812319658,0.02119492594048562,0.09739564915643137
2023-02-05,0.0,0.0,0.0,0.0,0.0,1.9654864951879535e-05,0.00029545730750763595,0.002962460343015411,0.0041527129265208134,0.011193646929407677,0.03244930424196005,0.08879421496058072,0.20364069131983487
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005212333963772805,0.0014902649471351416,0.007446725684962662,0.07564763447081628
2023-02-07,0.0,0.0,0.0005618556830548166,0.0006304493364759841,5.275209157219005e-05,0.0,0.0,0.007896730502304791,0.0031917500731845263,0.004931693207822293,0.015931922503845983,0.02562739256133686,0.08379668271738677
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2649925935547408e-05,0.0010557429518240674,0.014505826391725877,0.06759330834501966
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0005434649231073277,0.0027399027626008377,0.0017010969079848718,0.00525527448665616,0.012718123919397886,0.01196033501313433,0.08807625860643874
