,0,1,2,3,4,5,6,7,8,9,10,11,12
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007664492375298602,0.15607535740161255,0.08758529258525513,0.10779276573402728,0.17380756230688282
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034691743181279565,0.07230026237995371,0.30626665666631286
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179883370077208,0.09579880412388724,0.07935928762820886,0.11556927920337036
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019443015651811387,0.04681548555923485,0.21642333812342607
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008839164417617956,0.1554578217419392,0.024867523617550936,0.08673096344541228,0.25479225915313236
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019959643902401507,0.05703677023857364,0.1559787386603681
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007077156354138925,0.13458793578968475,0.006337178712421902,0.07398877129889367,0.20567565143500363
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008839164417617956,0.18202731052064833,0.07509807401268738,0.07033290925111232,0.12090688787928433
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023547006069224566,0.16409340927107033
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13369999999999999,0.13487467204231937,0.1451547846979156,0.11294575615799822,0.09771875142928935,0.16984644374226013
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008970127932696876,0.14455083206180575
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009426500438777633,0.16607918775968375,0.014280450479079401,0.06892536776389202,0.06331882482488084
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008207166241937203,0.02346993566275177,0.10932243085781257
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026462234866819104,0.10591411319768866
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975474522830186,0.005421905904405001,0.022151952989320666
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18209999999999998,0.18209999999999998,0.184015504447577,0.0367686201489414,0.016380652904504456,0.07355566320263975
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18209999999999998,0.18209999999999998,0.184015504447577,0.0579590582677764,0.08844304396452449,0.19424961402586835
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009527655927670207,0.09045564842586164
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016707106059778157,0.03345007278204851,0.11291641551023741
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008807807142256882,0.09488002729974468
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016839653034410818,0.09708414425849367
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019108697528099447,0.09708414425849367
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005902484311819569,0.1038092867864899,3.8016094121546043e-05,0.0055596406191228565,0.0714164996092661
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008251828396458277,0.14538342903782822,0.0002534990435469264,0.025060148712836693,0.12816133487406906
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013515890455353622,0.0852762557731128
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005902484311819569,0.10401008396395506,0.0001955866904244595,0.008213542728407687,0.08279675486238632
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006618720212177905,0.044078110102694364
