,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2023-01-01,0.0,0.0,0.0,0.0,0.0017339524237378833,9.462374360122712e-05,6.31143854772673e-08,0.0009992104493556388,0.0017917580948742262,0.007251955514602319,0.015148415941847236,0.03336717236537429,0.07094570717752205,0.03500159577546252,0.07502677517083202
2023-01-02,0.0,0.0,0.0,4.877793163474649e-08,0.004195585983060748,3.5830573900045726e-05,6.545065175220215e-05,0.0019277273677519077,0.0029756668893309406,0.011861468524588798,0.02580325028434668,0.029546109541886426,0.03895799315427755,0.06495096021443669,0.2805652209287172
2023-01-03,0.0,0.0,0.0,0.0,0.003141760784588141,0.0003862387621095125,0.00026977998633808417,0.0027798336017434665,0.0016906004962092037,0.007069940447495028,0.018827422770306173,0.025087335473211455,0.03526140487953422,0.045979529661200134,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.001208627263886218,2.4039384345904124e-05,5.593546400729138e-05,0.00039293326302568607,0.002166496480456442,0.009284698745693215,0.020984247265859724,0.024906157960361396,0.031245451181134178,0.03647524687424304,0.1839657405562966
2023-01-05,0.0,0.0,0.0,5.121079632056855e-08,0.002699125489174701,0.0006068066380339899,0.00025577637177075176,0.0010037338581197503,0.001960501436503681,0.007961068186466089,0.016881413265579858,0.020192468690261846,0.03372819534728571,0.052850745906932395,0.14298500182832322
2023-01-06,0.0,0.0,0.0,0.0,0.0013963136271318039,0.0001678152358584557,3.426879633508111e-05,0.0004527708575172062,0.0013956898323868494,0.0066571050193196014,0.014803247750077658,0.014837491325389036,0.023854770777830103,0.024133256410896906,0.04477180347704763
2023-01-07,0.0,0.0,0.0,0.0,0.0011959028527335914,0.0001796929121609582,0.00014591465372008867,0.0017671502359466204,0.003103887925057225,0.011441282911249878,0.022769722948208684,0.024581783533395712,0.022430414791490237,0.013629622238688494,0.0
2023-01-08,0.0,0.0,0.0,0.0,0.0015668740765515062,0.00032777308664453514,0.00011437826734659767,0.001211140072015351,0.0014637635195227563,0.0061417563747593945,0.015415953386890321,0.019621471154123445,0.026955331511607398,0.026202707136664602,0.0
2023-01-09,0.0,0.0,0.0,5.36436610063906e-08,0.0018838163448079018,3.7843866282609736e-05,4.139105475762254e-05,0.00048243083978425467,0.0017216262859359867,0.007575180547600031,0.018122073290092577,0.021436486903351114,0.02672977806026433,0.038445391573754185,0.21056617491353663
2023-01-10,0.0,0.0,0.0,0.0,0.0011004687611219737,0.0003343839008451315,0.00010423536041651469,0.0007343348111551344,0.002512154118484511,0.006831172117933835,0.013707452381737048,0.013888231267349506,0.020869736432131886,0.017373786903408395,0.12458958883894894
2023-01-11,0.0,0.0,0.0,0.0,0.000715459411853159,1.702509724382709e-05,6.244101526617996e-06,0.000452275533884692,0.0011176279158533532,0.005249951425871457,0.01383278466118135,0.015422780233641398,0.02593760115101112,0.024232786311237164,0.12458958883894894
