,0,1,2,3,4,5,6,7,8,9,10,11
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0001183290272535973,0.0008068288565512713,0.0023103989048994782,0.0006784466715624576,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,7.113656153513189e-05,0.0002342365791695125,0.00011877335547205772,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0003051952695126227,0.0007526530086505934,0.0004365376727622618,5.967273049555601e-06,0.00014187806063794804,0.0006198456244016483,0.0016055405633813215,0.0007208615927291744,0.0,0.0
2022-03-17,0.0,0.0013574840628499424,2.1207934420515385e-05,0.0006532744437117067,0.001050540382313318,0.012623323451213486,0.007902199356992927,0.009597106293179282,0.008577743766848469,0.0044546907481954395,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007629255407295727,1.2857800141511793e-05,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0001339498859030313,0.0008470305375510432,0.0013577486767869591,0.0010047144045762567,0.0009210564385903698,0.00016757893330477078,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0001339498859030313,0.0008470305375510432,0.0013577486767869591,0.0010047144045762567,0.0009210564385903698,0.00016757893330477078,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0001221381474315998,0.0006408517911013174,0.0007333281741656001,0.0011661822270063104,0.001665652872969925,0.0016990192747220287,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.001018784132815661,0.0010609588018460653,0.0031877902476835996,0.00390279164020788,0.0014520931579656547,0.000969760912462968,0.0007118055823972248,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0006076078740908707,0.0005171506229956519,0.0,0.0,0.0006826755855930887,1.925497866586593e-05,0.0,0.0
2022-03-25,0.0,0.0,0.0017178976527967248,0.002306310653755197,0.0013155008178480502,0.0005179393796241727,0.0008561596676308618,0.0010641055215623854,0.00043968600016882573,4.613028957473727e-05,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,6.1831646174799325e-06,0.0004017831457131688,0.00043696802857043663,0.00022590171871766525,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.0002731345674734871,0.0009126260135917927,0.002340128618726806,0.0018219484800009172,0.0008498690390207293,3.1600749344256034e-05,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.00012050708507083501,0.001669096515436443,0.001910618713144533,0.0019077236317969466,0.0009054380996461668,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.00018099310678048523,0.0009264167442863582,0.0017388153721320072,0.002990683112801272,0.0025241193991044253,0.002386901342648835,0.0013572177305326432,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.00010493499084888831,0.0011464730581387948,0.0014938373147310622,0.0018834577116638748,0.00011789698350085459,0.0,0.004629305326124284
2022-03-31,0.0,0.0,0.0,0.0,0.00018926069452905556,0.00033104583009670657,0.00048411465158481655,0.0006228923623219681,0.001060178534120719,0.0012639717589465168,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.00016476288012274903,0.0004319620212792756,0.0005835320836119601,0.0009715796328893215,0.0006711399694483388,0.001212683460772463,0.0012639717589465168,0.0,0.0
2022-04-02,0.0,0.0,0.00013921497220690122,0.0013770200754488894,0.0018636733986073261,0.0010651639108805488,0.0010459534133445796,0.0017685877166592119,0.00198683585549703,0.00034124108368564445,0.0,0.005089951662029743
2022-04-03,0.0,0.0,0.00034200903662622327,0.003009380187693917,0.003099119622174588,0.002596787907681074,0.0035440680141295075,0.0024708141566934503,0.0011625350851013352,3.1600749344256034e-05,0.0,0.0
2022-04-04,0.0,0.0,0.00031645411053675404,0.0010534248295358576,0.0016824227911460656,0.001094773895821915,0.0016472988321159646,0.0013482035377383969,0.003484097764542337,0.001549260073999056,0.0,0.0055505979979352015
2022-04-05,0.0,0.0,0.0020286172145079647,0.003856830194472586,0.0027709137341444417,0.002626223159943387,0.010033633566828588,0.007974669141633861,0.006434534803929391,0.00358118514453744,0.0,0.004629305326124284
2022-04-06,0.0,0.0,5.3707298922459355e-05,0.0005312361712391655,0.0008278924799016847,0.0010111264096720322,0.001321336069833581,0.0018779969390761836,0.0028461158121556823,0.0016145063921469967,0.0,0.004629305326124284
2022-04-07,0.0,0.0,0.0,0.0003278452716707591,0.00014653016513498595,0.002092722935085337,0.005927072967178814,0.0030020853084338824,0.0013103566833361333,0.0006975335870637439,0.0,0.0
2022-04-08,0.0,0.0,0.0005142058193217247,0.0015360931176889784,0.0015170975786835041,0.0016268756608092138,0.0025781705455778597,0.0032932581648068815,0.0026858158257372093,0.002353622473141019,0.0,0.005089951662029743
2022-04-09,0.0,0.0,0.0005826544825070899,0.010178320489766548,0.004476944996277116,0.00305846995199278,0.003679940222213289,0.00538524728763104,0.009050585958554501,0.0037280339069757926,0.0,0.005089951662029743
2022-04-10,0.0,0.0,0.00012215596210782457,0.009173463543316735,0.003977000592024353,0.002857006964646661,0.004099787583301841,0.004458546687475226,0.004229604239522122,0.0013354089688173993,0.0,0.0
2022-04-11,0.0,0.0,0.0005122134707819598,0.0007242870219578421,0.00012042443793652622,0.0009559046229260349,0.0023739855365310404,0.0038849722506987955,0.0031813836657732467,0.0011751541815793573,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.00010891187942373142,0.0006189027110609472,0.0006987195607377804,0.0020973684490434045,0.002604760004989826,0.0013773064789418285,0.0,0.0
2022-04-13,0.0,0.0,0.00011094189482018563,0.0010479791796268022,0.0011417159150383083,0.0008753711253724296,0.0018685548565179212,0.0012266328854072877,0.0015999719021797963,0.0006259119613491777,0.0,0.0
2022-04-14,0.0,0.0,0.0019228430970180956,0.0030818857984396698,0.003367138263166599,0.0033084782380065213,0.0037011823909056238,0.003302262250554046,0.0019910511007303518,9.719653309696312e-05,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.00035532739357055734,0.0006598139985769625,0.0006708625371930451,0.0021629730859923884,0.002619713195735436,0.0008515855786392253,9.747155444211454e-05,0.0,0.0
2022-04-16,0.0,0.0,0.00018210946132278402,0.0006382742588561124,0.0012269007025489972,0.0021862813645940776,0.0033318150420085075,0.002806465055268971,0.0020228906573332697,5.355375364116026e-05,0.0,0.005089951662029743
2022-04-17,0.0,0.0,0.00018210946132278402,0.0013219991973537916,0.0017560299325964826,0.0033310260924877605,0.00365254996046457,0.002818074969422434,0.0029188882694126104,0.0006244452523887847,0.0,0.0055505979979352015
2022-04-18,0.0,0.0,0.0004955066255367104,0.0019601707114915755,0.0035865742320406358,0.002438904480079998,0.002832474705820347,0.002628957225278224,0.002975167544400978,0.0016935581943184977,0.0,0.0
2022-04-19,0.0,0.0,0.002249390885898906,0.003438826620903754,0.004154983909353853,0.004668536879729619,0.007716134319223924,0.006220579015702952,0.003616847635596811,0.0015036945760689836,0.0,0.0
2022-04-20,0.0,0.0,0.0010328516946384943,0.004073487734139795,0.005635634268377764,0.00585868035819972,0.02537704772338302,0.04662438941169626,0.021501439638782493,0.025794614634984385,0.0,0.0
2022-04-21,,,,,,,,,,,,
2022-04-22,,,,,,,,,,,,
2022-04-23,,,,,,,,,,,,
2022-04-24,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,
2022-04-26,,,,,,,,,,,,
2022-04-27,,,,,,,,,,,,
2022-04-28,,,,,,,,,,,,
2022-04-29,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,
2022-05-03,,,,,,,,,,,,
2022-05-04,,,,,,,,,,,,
2022-05-05,,,,,,,,,,,,
2022-05-06,,,,,,,,,,,,
2022-05-07,,,,,,,,,,,,
2022-05-08,,,,,,,,,,,,
2022-05-09,,,,,,,,,,,,
2022-05-10,,,,,,,,,,,,
2022-05-11,,,,,,,,,,,,
2022-05-12,,,,,,,,,,,,
2022-05-13,,,,,,,,,,,,
2022-05-14,,,,,,,,,,,,
2022-05-15,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,
2022-05-17,,,,,,,,,,,,
2022-05-18,,,,,,,,,,,,
2022-05-19,,,,,,,,,,,,
2022-05-20,,,,,,,,,,,,
2022-05-21,,,,,,,,,,,,
2022-05-22,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,
2022-05-24,,,,,,,,,,,,
2022-05-25,,,,,,,,,,,,
2022-05-26,,,,,,,,,,,,
2022-05-27,,,,,,,,,,,,
2022-05-28,,,,,,,,,,,,
2022-05-29,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,
2022-05-31,,,,,,,,,,,,
2022-06-01,,,,,,,,,,,,
2022-06-02,,,,,,,,,,,,
2022-06-03,,,,,,,,,,,,
2022-06-04,,,,,,,,,,,,
2022-06-05,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,
2022-06-07,,,,,,,,,,,,
2022-06-08,,,,,,,,,,,,
2022-06-09,,,,,,,,,,,,
2022-06-10,,,,,,,,,,,,
2022-06-11,,,,,,,,,,,,
2022-06-12,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,
2022-06-14,,,,,,,,,,,,
2022-06-15,,,,,,,,,,,,
2022-06-16,,,,,,,,,,,,
2022-06-17,,,,,,,,,,,,
2022-06-18,,,,,,,,,,,,
2022-06-19,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,
2022-06-21,,,,,,,,,,,,
2022-06-22,,,,,,,,,,,,
2022-06-23,,,,,,,,,,,,
2022-06-24,,,,,,,,,,,,
2022-06-25,,,,,,,,,,,,
2022-06-26,,,,,,,,,,,,
2022-06-27,,,,,,,,,,,,
2022-06-28,,,,,,,,,,,,
2022-06-29,,,,,,,,,,,,
2022-06-30,,,,,,,,,,,,
2022-07-01,,,,,,,,,,,,
2022-07-02,,,,,,,,,,,,
2022-07-03,,,,,,,,,,,,
2022-07-04,,,,,,,,,,,,
2022-07-05,,,,,,,,,,,,
2022-07-06,,,,,,,,,,,,
2022-07-07,,,,,,,,,,,,
2022-07-08,,,,,,,,,,,,
2022-07-09,,,,,,,,,,,,
2022-07-10,,,,,,,,,,,,
2022-07-11,,,,,,,,,,,,
2022-07-12,,,,,,,,,,,,
2022-07-13,,,,,,,,,,,,
2022-07-14,,,,,,,,,,,,
2022-07-15,,,,,,,,,,,,
2022-07-16,,,,,,,,,,,,
2022-07-17,,,,,,,,,,,,
2022-07-18,,,,,,,,,,,,
2022-07-19,,,,,,,,,,,,
2022-07-20,,,,,,,,,,,,
2022-07-21,,,,,,,,,,,,
2022-07-22,,,,,,,,,,,,
2022-07-23,,,,,,,,,,,,
2022-07-24,,,,,,,,,,,,
2022-07-25,,,,,,,,,,,,
2022-07-26,,,,,,,,,,,,
2022-07-27,,,,,,,,,,,,
2022-07-28,,,,,,,,,,,,
2022-07-29,,,,,,,,,,,,
2022-07-30,,,,,,,,,,,,
2022-07-31,,,,,,,,,,,,
2022-08-01,,,,,,,,,,,,
2022-08-02,,,,,,,,,,,,
2022-08-03,,,,,,,,,,,,
2022-08-04,,,,,,,,,,,,
2022-08-05,,,,,,,,,,,,
2022-08-06,,,,,,,,,,,,
2022-08-07,,,,,,,,,,,,
2022-08-08,,,,,,,,,,,,
2022-08-09,,,,,,,,,,,,
2022-08-10,,,,,,,,,,,,
2022-08-11,,,,,,,,,,,,
2022-08-12,,,,,,,,,,,,
2022-08-13,,,,,,,,,,,,
2022-08-14,,,,,,,,,,,,
2022-08-15,,,,,,,,,,,,
2022-08-16,,,,,,,,,,,,
2022-08-17,,,,,,,,,,,,
2022-08-18,,,,,,,,,,,,
2022-08-19,,,,,,,,,,,,
2022-08-20,,,,,,,,,,,,
2022-08-21,,,,,,,,,,,,
2022-08-22,,,,,,,,,,,,
2022-08-23,,,,,,,,,,,,
2022-08-24,,,,,,,,,,,,
2022-08-25,,,,,,,,,,,,
2022-08-26,,,,,,,,,,,,
2022-08-27,,,,,,,,,,,,
2022-08-28,,,,,,,,,,,,
2022-08-29,,,,,,,,,,,,
2022-08-30,,,,,,,,,,,,
2022-08-31,,,,,,,,,,,,
2022-09-01,,,,,,,,,,,,
2022-09-02,,,,,,,,,,,,
2022-09-03,,,,,,,,,,,,
2022-09-04,,,,,,,,,,,,
2022-09-05,,,,,,,,,,,,
2022-09-06,,,,,,,,,,,,
2022-09-07,,,,,,,,,,,,
2022-09-08,,,,,,,,,,,,
2022-09-09,,,,,,,,,,,,
2022-09-10,,,,,,,,,,,,
2022-09-11,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,
2022-09-13,,,,,,,,,,,,
2022-09-14,,,,,,,,,,,,
2022-09-15,,,,,,,,,,,,
2022-09-16,,,,,,,,,,,,
2022-09-17,,,,,,,,,,,,
2022-09-18,,,,,,,,,,,,
2022-09-19,,,,,,,,,,,,
2022-09-20,,,,,,,,,,,,
2022-09-21,,,,,,,,,,,,
2022-09-22,,,,,,,,,,,,
2022-09-23,,,,,,,,,,,,
2022-09-24,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,
2022-09-27,,,,,,,,,,,,
2022-09-28,,,,,,,,,,,,
2022-09-29,,,,,,,,,,,,
2022-09-30,,,,,,,,,,,,
2022-10-01,,,,,,,,,,,,
2022-10-02,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,
2022-10-04,,,,,,,,,,,,
2022-10-05,,,,,,,,,,,,
2022-10-06,,,,,,,,,,,,
2022-10-07,,,,,,,,,,,,
2022-10-08,,,,,,,,,,,,
2022-10-09,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,
2022-10-11,,,,,,,,,,,,
2022-10-12,,,,,,,,,,,,
2022-10-13,,,,,,,,,,,,
2022-10-14,,,,,,,,,,,,
2022-10-15,,,,,,,,,,,,
2022-10-16,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,
2022-10-18,,,,,,,,,,,,
2022-10-19,,,,,,,,,,,,
2022-10-20,,,,,,,,,,,,
2022-10-21,,,,,,,,,,,,
2022-10-22,,,,,,,,,,,,
2022-10-23,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,
2022-10-25,,,,,,,,,,,,
2022-10-26,,,,,,,,,,,,
2022-10-27,,,,,,,,,,,,
2022-10-28,,,,,,,,,,,,
2022-10-29,,,,,,,,,,,,
2022-10-30,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,
2022-11-01,,,,,,,,,,,,
2022-11-02,,,,,,,,,,,,
2022-11-03,,,,,,,,,,,,
2022-11-04,,,,,,,,,,,,
2022-11-05,,,,,,,,,,,,
2022-11-06,,,,,,,,,,,,
2022-11-07,,,,,,,,,,,,
2022-11-08,,,,,,,,,,,,
2022-11-09,,,,,,,,,,,,
2022-11-10,,,,,,,,,,,,
2022-11-11,,,,,,,,,,,,
2022-11-12,,,,,,,,,,,,
2022-11-13,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,,
2022-11-15,,,,,,,,,,,,
2022-11-16,,,,,,,,,,,,
2022-11-17,,,,,,,,,,,,
2022-11-18,,,,,,,,,,,,
2022-11-19,,,,,,,,,,,,
2022-11-20,,,,,,,,,,,,
2022-11-21,,,,,,,,,,,,
2022-11-22,,,,,,,,,,,,
2022-11-23,,,,,,,,,,,,
2022-11-24,,,,,,,,,,,,
2022-11-25,,,,,,,,,,,,
2022-11-26,,,,,,,,,,,,
2022-11-27,,,,,,,,,,,,
2022-11-28,,,,,,,,,,,,
2022-11-29,,,,,,,,,,,,
2022-11-30,,,,,,,,,,,,
2022-12-01,,,,,,,,,,,,
2022-12-02,,,,,,,,,,,,
2022-12-03,,,,,,,,,,,,
2022-12-04,,,,,,,,,,,,
2022-12-05,,,,,,,,,,,,
2022-12-06,,,,,,,,,,,,
2022-12-07,,,,,,,,,,,,
2022-12-08,,,,,,,,,,,,
2022-12-09,,,,,,,,,,,,
2022-12-10,,,,,,,,,,,,
2022-12-11,,,,,,,,,,,,
2022-12-12,,,,,,,,,,,,
2022-12-13,,,,,,,,,,,,
2022-12-14,,,,,,,,,,,,
2022-12-15,,,,,,,,,,,,
2022-12-16,,,,,,,,,,,,
2022-12-17,,,,,,,,,,,,
2022-12-18,,,,,,,,,,,,
2022-12-19,,,,,,,,,,,,
2022-12-20,,,,,,,,,,,,
2022-12-21,,,,,,,,,,,,
2022-12-22,,,,,,,,,,,,
2022-12-23,,,,,,,,,,,,
2022-12-24,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,
2022-12-27,,,,,,,,,,,,
2022-12-28,,,,,,,,,,,,
2022-12-29,,,,,,,,,,,,
2022-12-30,,,,,,,,,,,,
2022-12-31,,,,,,,,,,,,
