,0,1,2,3,4,5,6,7,8,9,10,11
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8.142410353580844e-05,0.0008207528919572864,0.0049626962185295624,0.027936757567563395,0.04481331870336636,0.1824227243455379
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.00019662213401465007,0.002881749264756969,0.007491854241790547,0.03234056298732048,0.05777145245726306,0.023084967125147265
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,6.894491857338559e-05,0.0004878875844217793,0.0019526875125948466,0.02406251201783813,0.048043454493167465,0.12675536076983562
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,9.059763269805925e-05,0.0014884739221585972,0.002260450948704205,0.01917743232219424,0.03331704593092453,0.10918936551246845
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00018691948864013496,0.0020500013693632016,0.003123511578538781,0.01323056779846376,0.01343803013350864,0.12358533210387798
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231220546576242e-05,0.0021199152478349258,0.015140101749936179,0.010447561906605793,0.0
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,9.374912297217427e-05,0.0032737590655843667,0.006157834093087227,0.011560564306156013,0.012449650110595697,0.14161046289502793
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010064218383069524,0.0009906172849200405,0.0060253089748149,0.013720516771239614,0.14520222337111896
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031827934881870654,0.004029283717162904,0.011033020643621093,0.01119775755737976,0.00811563088626996
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,3.3760676376680426e-06,0.0003421120037382017,0.0032435425423804226,0.00513959497254507,0.00366061590251527,0.0
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,3.3760676376680426e-06,0.0003421120037382017,0.0032435425423804226,0.00513959497254507,0.00366061590251527,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003369165859800873,0.0009601340890750352,0.001247793874428694,0.0,0.004629305326124284
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012544216790253277,0.0040873826592947695,0.0020916904089715604,0.004629305326124284
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,8.209598541764698e-05,0.0008794712703055814,0.0025196793815888195,0.0021553745546458052,0.0,0.006932537005651579
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005089951662029743
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,5.8999768799126366e-05,0.0003552607589131549,0.001078197137356069,0.0014595148176080727,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,8.445777265066923e-05,0.00019091524572830185,0.0004376708511391145,0.0006548272194577953,0.0009303778952286068,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3583757899979664e-05,0.0016199545604951328,0.0033173341369480227,0.00449500945068372,0.005089951662029743
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002334302318132452,0.0026741083257069698,0.0021157445341512143,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012882242461664508,0.0005110814631714408,9.501728669713225e-05,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010994215353569738,0.0008815580888048115,0.000228277970455569,0.004816570190777151
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010994215353569738,0.0008815580888048115,0.000228277970455569,0.004816570190777151
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527659925145011e-05,0.00034199104169878926,0.00042241798791895434,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009278872509967778,0.00035617685718265053,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.00013107931024037856,0.00044872988145994977,0.0007297854675826485,1.925497866619889e-05,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022589540065591335,0.00039865595419904897,0.0,0.004629305326124284
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009360223885234581,0.00012186531539571063,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011347896439373284,0.000416787172776971,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012042590566560395,0.0001841088522882411,0.000228277970455569,0.00018726486465286762
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084635777445224,3.9725949944486134e-05,0.0,0.0055505979979352015
2023-02-05,0.0,0.0,0.0,0.0,0.0,2.4130792185905493e-06,3.394570988271435e-05,0.0004307784058632279,0.0017388673079168665,0.005426190494799501,0.007422615818288669,0.02589535504461458
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000838841651279054,1.4137235846627086e-05,0.0,0.004629305326124284
2023-02-07,0.0,0.0,0.0007901688948674767,0.003424093004564172,0.003265794028774245,0.002751902027943979,0.003923978744683252,0.003926179425992858,0.00504408946467979,0.0030337358164292524,0.0,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.00010288373920787777,0.00047825750415363914,1.9206023684922105e-05,0.0014728527818197276,0.0005819854553963244,0.0,0.0
2023-02-10,0.0,6.35836325237271e-05,0.0029908560272348043,0.002413084033938587,0.003455664677782858,0.008089339744431483,0.015328860413883821,0.013833552568318735,0.00918805469292935,0.007311315919763141,0.002523398458995243,0.0055505979979352015
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012270165797066337,3.4608207124914325e-05,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008187608341213835,2.309328578087775e-05,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
